,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
35,"(0, 1, 2, 5, 10, 11, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 39, 43, 44, 46, 48, 51, 52, 53, 54, 55, 56, 58, 60, 62)",[0.39953549],0.3995354880120491,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
36,"(0, 1, 2, 5, 10, 11, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 39, 43, 44, 45, 46, 48, 51, 52, 53, 54, 55, 56, 58, 60, 62)",[0.34986491],0.3498649143974977,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X46', 'X47', 'X49', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
37,"(0, 1, 2, 5, 10, 11, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 39, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 62)",[0.36943727],0.3694372661715919,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
38,"(0, 1, 2, 5, 10, 11, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 62)",[0.32879673],0.328796730310707,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
39,"(0, 1, 2, 5, 10, 11, 12, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 62)",[0.33303914],0.3330391420352511,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
40,"(0, 1, 2, 5, 10, 11, 12, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.28767859],0.2876785929486879,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
41,"(0, 1, 2, 5, 10, 11, 12, 13, 16, 17, 18, 19, 20, 22, 23, 24, 29, 30, 32, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.24319019],0.2431901869418861,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X23', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
42,"(0, 1, 2, 5, 10, 11, 12, 13, 16, 17, 18, 19, 20, 22, 23, 24, 29, 30, 32, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.30922359],0.30922358520989746,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X23', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
43,"(0, 1, 2, 5, 10, 11, 12, 13, 16, 17, 18, 19, 20, 22, 23, 24, 26, 29, 30, 32, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.28262438],0.2826243846604285,"('X1', 'X2', 'X3', 'X6', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X23', 'X24', 'X25', 'X27', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
44,"(0, 1, 2, 5, 6, 10, 11, 12, 13, 16, 17, 18, 19, 20, 22, 23, 24, 26, 29, 30, 32, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 62)",[0.271311],0.2713110023244061,"('X1', 'X2', 'X3', 'X6', 'X7', 'X11', 'X12', 'X13', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X23', 'X24', 'X25', 'X27', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X40', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X62', 'X63')",,0.0,
