,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
35,"(2, 3, 5, 9, 11, 12, 13, 14, 17, 18, 20, 21, 23, 24, 25, 27, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 56, 57, 59, 61)",[0.39781508],0.39781507761408574,"('X3', 'X4', 'X6', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X57', 'X58', 'X60', 'X62')",,0.0,
36,"(2, 3, 5, 9, 11, 12, 13, 14, 17, 18, 20, 21, 23, 24, 25, 27, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 55, 56, 57, 59, 61)",[0.38503992],0.3850399173134128,"('X3', 'X4', 'X6', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X60', 'X62')",,0.0,
37,"(1, 2, 3, 5, 9, 11, 12, 13, 14, 17, 18, 20, 21, 23, 24, 25, 27, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 55, 56, 57, 59, 61)",[0.39120664],0.39120663890755814,"('X2', 'X3', 'X4', 'X6', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X60', 'X62')",,0.0,
38,"(1, 2, 3, 5, 9, 11, 12, 13, 14, 17, 18, 20, 21, 23, 24, 25, 27, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.39798985],0.39798984663596404,"('X2', 'X3', 'X4', 'X6', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
39,"(1, 2, 3, 5, 9, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.3665453],0.3665452953413162,"('X2', 'X3', 'X4', 'X6', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
40,"(1, 2, 3, 4, 5, 9, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.38442396],0.38442395527880646,"('X2', 'X3', 'X4', 'X5', 'X6', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
41,"(1, 2, 3, 4, 5, 7, 9, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.38855634],0.3885563412967271,"('X2', 'X3', 'X4', 'X5', 'X6', 'X8', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
42,"(1, 2, 3, 4, 5, 7, 9, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 30, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.39072908],0.3907290826639821,"('X2', 'X3', 'X4', 'X5', 'X6', 'X8', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X31', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
43,"(1, 2, 3, 4, 5, 7, 9, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 30, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.37349293],0.37349292548276103,"('X2', 'X3', 'X4', 'X5', 'X6', 'X8', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X31', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
44,"(1, 2, 3, 4, 5, 7, 9, 11, 12, 13, 14, 17, 18, 20, 21, 22, 23, 24, 25, 27, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 48, 51, 52, 54, 55, 56, 57, 58, 59, 61)",[0.36188117],0.3618811702708652,"('X2', 'X3', 'X4', 'X5', 'X6', 'X8', 'X10', 'X12', 'X13', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X23', 'X24', 'X25', 'X26', 'X28', 'X31', 'X32', 'X34', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X49', 'X52', 'X53', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X62')",,0.0,
