,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
45,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 58, 62)",[-0.23141304],-0.2314130351529906,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X63')",,0.0,
46,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 58, 62)",[-0.2732231],-0.2732231003067387,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X63')",,0.0,
47,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 58, 60, 62)",[-0.28176926],-0.28176926006868785,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
48,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 60, 62)",[-0.16596201],-0.16596200528366856,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X58', 'X59', 'X61', 'X63')",,0.0,
49,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 60, 62)",[-0.28592004],-0.28592003976101465,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X25', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X58', 'X59', 'X61', 'X63')",,0.0,
50,"(0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 60, 62)",[-0.29588911],-0.2958891118131777,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X9', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X25', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X58', 'X59', 'X61', 'X63')",,0.0,
51,"(0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62)",[-0.37670893],-0.37670892699668723,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X9', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X25', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X58', 'X59', 'X61', 'X62', 'X63')",,0.0,
52,"(0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62)",[-0.38304559],-0.383045593570988,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X9', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X25', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X58', 'X59', 'X61', 'X62', 'X63')",,0.0,
53,"(0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62)",[-0.47557879],-0.4755787925921835,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X9', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X25', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X61', 'X62', 'X63')",,0.0,
54,"(0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62)",[-0.4038297],-0.40382970357758863,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X9', 'X10', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X25', 'X26', 'X28', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X58', 'X59', 'X60', 'X61', 'X62', 'X63')",,0.0,
