TN,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,
2.55,0.91732,0.84187,0.6895,0.4485,0.61232,0.83567,0.77056,0.86431,0.7394,0.68825,0.88012,0.79578,0.65899,0.76298,0.6387,0.63587,0.81445,0.68066,0.70209,0.63098,0.63751,0.60366,0.71357,0.67915,0.44943,0.38644,0.4185,0.3997,0.19877,0.17938,0.18446,0.4399,0.20508,0.20661,0.81205,0.78925,0.76037,0.84289,0.54574,0.42197,0.56617,0.47914,0.23736,0.28829,0.17497,0.44901,0.15964,0.24726,0.216,0.23121,0.45489,0.31955,0.24063,0.17892,0.75486,0.75479,0.60408,0.48427,0.58823,0.55282,0.48982,0.59925,0.28318,0
3.03,1,0.81684,0.66781,0.51109,0.92029,1,0.73593,0.85546,0.65625,0.61496,0.9052,0.82309,0.73858,0.73933,0.68025,0.68123,0.8557,0.71308,0.84097,0.59957,0.69331,0.65369,0.93975,0.83303,0.42848,0.39004,0.34306,0.32717,0.03811,0.08487,0.19761,0.43617,0.26229,0.26285,0.82088,0.84749,0.78985,0.88648,0.62349,0.37064,0.66417,0.42696,0.31788,0.36683,0.03735,0.36383,0.14384,0.29753,0.20589,0.28146,0.39136,0.38984,0.31404,0.1446,0.95069,0.87887,0.58356,0.48806,0.50898,0.47446,0.46038,0.57647,0.37738,0
3.35,0.95144,0.90102,0.77283,0.34352,0.51812,0.74148,0.89989,0.80236,0.88728,0.83183,0.92783,0.85723,0.58065,0.83506,0.57499,0.57707,0.88684,0.77269,0.58726,0.73434,0.54523,0.54041,0.66194,0.58578,0.6212,0.33272,0.60117,0.60392,0.23991,0.24652,0.10119,0.49801,0.10967,0.10211,0.87269,0.74246,0.7302,0.82475,0.46652,0.60299,0.58014,0.69075,0.14357,0.17685,0.23792,0.67009,0.08806,0.14351,0.15273,0.15637,0.66134,0.21005,0.16391,0.12907,0.70763,0.67283,0.75401,0.4264,0.74949,0.73896,0.60465,0.76202,0.16261,0
7.8,0.50131,0.53925,0.3653,0.42435,0.42754,0.76954,0.62554,0.9174,0.6183,0.57028,0.52355,0.42272,0.50566,0.44579,0.51405,0.49601,0.35506,0.25115,0.41184,0.26679,0.4314,0.34979,0.41903,0.70556,0.22189,0.61064,0.26286,0.18771,0.46146,0.16184,0.39301,0.23978,0.3424,0.42869,0.46386,0.57019,0.55502,0.5749,0.69807,0.22968,0.3085,0.23122,0.32647,0.49428,0.28893,0.24094,0.40317,0.49198,0.41054,0.31879,0.23728,0.54707,0.28982,0.39351,0.47133,0.77702,0.34769,0.70044,0.41445,0.30022,0.32696,0.30713,0.4452,0
7.66,0.60105,0.55631,0.42123,0.40118,0.64855,0.82365,0.6921,0.81711,0.6529,0.61847,0.5792,0.50031,0.5178,0.4827,0.50139,0.49685,0.4189,0.32341,0.45285,0.30533,0.42141,0.37183,0.65069,0.75357,0.30528,0.49207,0.29471,0.24762,0.24912,0.13143,0.29586,0.33802,0.30764,0.34506,0.52008,0.58544,0.56085,0.60211,0.64792,0.28629,0.47362,0.31224,0.32346,0.42709,0.16804,0.2921,0.27391,0.3923,0.31068,0.30485,0.30049,0.46372,0.30312,0.27114,0.6972,0.81641,0.45095,0.59089,0.45338,0.37928,0.38143,0.42356,0.41175,0
2.35,0.53806,0.58248,0.44635,0.29374,0.3913,0.68337,0.78409,0.82006,0.78739,0.73896,0.56391,0.48417,0.40637,0.50865,0.42422,0.41453,0.3973,0.31012,0.32415,0.33106,0.34035,0.3053,0.41356,0.57033,0.38687,0.47735,0.44529,0.38534,0.46706,0.25849,0.22638,0.35133,0.18785,0.21666,0.51888,0.50121,0.50154,0.53745,0.54885,0.40739,0.37686,0.43529,0.18426,0.2779,0.35398,0.45846,0.24646,0.27613,0.27489,0.20057,0.43898,0.32862,0.17733,0.27362,0.46572,0.65873,0.54115,0.57657,0.61441,0.53788,0.47801,0.51253,0.24229,0
2.04,0.78609,0.89534,0.84018,0.41498,0.07971,0.37074,0.75325,0.61357,0.80357,0.78865,0.84771,0.81564,0.5886,0.86621,0.63039,0.66275,0.75262,0.70872,0.57906,0.78513,0.62947,0.67158,0.35124,0.30009,0.40806,0.23982,0.4906,0.54917,0.53305,0.51904,0.21125,0.61059,0.16163,0.12461,0.84378,0.74731,0.79842,0.84611,0.26858,0.44225,0.51372,0.53816,0.1525,0.14606,0.55361,0.57197,0.24374,0.14284,0.32289,0.22205,0.52126,0.1641,0.19053,0.32675,0.40091,0.38405,0.56303,0.31989,0.65655,0.6934,0.43416,0.63231,0.15024,0
1.8,0.46719,0.47213,0.2911,0.3238,0.5471,0.8477,0.72186,0.9351,0.69922,0.64006,0.47156,0.36623,0.4093,0.37428,0.40997,0.38303,0.30518,0.20076,0.31329,0.2033,0.31384,0.23905,0.49885,0.86934,0.29378,0.71061,0.32009,0.20779,0.38306,0.06502,0.30741,0.16767,0.28284,0.39798,0.40361,0.47002,0.44258,0.47133,0.84058,0.29486,0.29815,0.28359,0.28186,0.49579,0.18905,0.28745,0.30838,0.48699,0.30578,0.25334,0.29336,0.5685,0.23701,0.28788,0.55165,0.90632,0.43742,0.78545,0.48306,0.32749,0.41894,0.35834,0.41203,0
1.65,0.6273,0.63254,0.46347,0.36175,0.47826,0.78958,0.74621,0.9056,0.73493,0.67721,0.63242,0.53569,0.49267,0.54268,0.49624,0.47879,0.47724,0.36068,0.43126,0.36343,0.42718,0.36882,0.52519,0.69475,0.3654,0.52148,0.38788,0.31858,0.35845,0.16895,0.2428,0.3122,0.22661,0.27054,0.56988,0.58787,0.56908,0.61498,0.63734,0.36574,0.40155,0.38601,0.23365,0.34902,0.24439,0.38764,0.24292,0.33324,0.2691,0.22829,0.38472,0.40049,0.21633,0.25135,0.57757,0.76797,0.51835,0.61902,0.55709,0.46467,0.45842,0.47715,0.31121,0
3.1,0.33333,0.40614,0.51142,0.10251,0.38768,0.25651,0.90963,0.19469,0.91741,0.96235,0.3737,0.42272,0.17847,0.45213,0.20934,0.27551,0.21346,0.24451,0.10749,0.28546,0.12539,0.17636,0.25639,0.08742,0.57868,0.06701,0.72997,0.96914,0.64189,0.82847,0.1185,0.87322,0.06427,0.00549,0.41687,0.25893,0.33493,0.34962,0.05678,0.65393,0.6383,0.86857,0.05155,0,0.80523,0.94068,0.1751,0,0.30861,0.18083,0.82456,0,0.14068,0.33119,0.29883,0.12227,0.71966,0.09672,0.84291,0.98314,0.47715,0.89249,0,0
2.38,0.39239,0.47099,0.55137,0.50172,0.3442,0.27655,0.49567,0.25959,0.49721,0.57329,0.43609,0.47238,0.53666,0.50519,0.55243,0.63041,0.26732,0.29158,0.39689,0.33699,0.45123,0.55077,0.27322,0.13,0.10865,0.10423,0.16717,0.25983,0.62179,0.75589,0.60234,0.80957,0.48053,0.33063,0.47189,0.57504,0.64415,0.62668,0.10081,0.12394,0.60537,0.20619,0.43482,0.3023,0.7488,0.21799,0.62945,0.29419,0.75232,0.54017,0.18208,0.27523,0.48261,0.72306,0.31725,0.1785,0.18556,0.14783,0.2849,0.39458,0.12659,0.3271,0.40717,0
